,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
909,3.0,93.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,792.41,1120.0,12.85,,,53.0,241.0,31.12
910,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,39.4,771.0,11.18,,,40.0,203.0,0.42
911,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1587.18,1120.0,7.81,,,7.0,149.0,32.8
912,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,158.93,355.0,12.3,,,70.0,221.0,13.9
913,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.59,515.66,992.0,20.66,,,50.0,,31.06
914,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.62,427.33,992.0,20.65,,,50.0,,31.06
915,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.61,791.8,992.0,20.65,,,50.0,,31.06
916,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.65,1309.05,992.0,20.65,,,50.0,,31.06
917,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,1664.76,992.0,20.65,,,50.0,,31.06
918,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.63,1538.23,992.0,20.75,,,50.0,,31.06
919,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.62,1422.85,992.0,20.89,,,50.0,,31.06
920,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,1131.59,992.0,20.89,,,50.0,,31.06
921,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.59,642.19,992.0,20.89,,,50.0,,31.06
922,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.59,90.72,992.0,20.89,,,50.0,,31.06
923,11.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1520.84,951.0,16.72,,,50.0,,28.15
924,11.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,756.78,951.0,16.72,,,50.0,,28.15
925,11.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1514.36,951.0,16.72,,,50.0,,28.15
926,11.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,2580.7,951.0,16.72,,,50.0,,28.15
927,11.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1418.87,951.0,16.72,,,50.0,,28.15
928,11.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.82,2488.11,953.0,16.83,,,50.0,,27.78
929,11.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.82,1559.72,953.0,16.79,,,50.0,,27.78
930,11.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.82,2228.17,953.0,16.79,,,50.0,,27.78
931,11.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.82,4695.07,953.0,16.79,,,50.0,,27.78
932,11.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.82,1536.64,953.0,16.79,,,50.0,,27.78
933,11.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.67,2506.91,938.0,16.73,,,50.0,,27.48
934,11.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.67,1909.86,938.0,16.76,,,50.0,,27.48
935,11.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.67,2228.17,938.0,16.75,,,50.0,,27.48
936,11.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.67,3798.23,938.0,16.75,,,50.0,,27.48
937,11.25,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.67,1536.64,938.0,16.75,,,50.0,,27.48
938,12.25,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.61,498.95,998.0,15.99,,,46.0,,28.65
939,12.25,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.61,553.86,998.0,15.99,,,46.0,,28.65
940,12.25,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.61,682.77,998.0,15.99,,,46.0,,28.65
941,12.25,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.61,442.45,998.0,15.99,,,46.0,,28.65
942,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.54,498.95,992.0,16.13,,,50.0,,28.55
943,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.54,1106.92,992.0,16.13,,,50.0,,28.55
944,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.54,1193.66,992.0,16.13,,,50.0,,28.55
945,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.54,1235.84,992.0,16.17,,,50.0,,28.55
946,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.54,708.24,992.0,16.17,,,50.0,,28.55
947,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.46,498.95,983.0,16.4,,,50.0,,28.36
948,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.46,1230.27,983.0,16.4,,,50.0,,28.36
949,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.46,1788.9,983.0,16.38,,,50.0,,28.36
950,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.46,1591.55,983.0,16.38,,,50.0,,28.36
951,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.46,704.26,983.0,16.38,,,50.0,,28.36
952,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,750.42,968.0,16.64,,,50.0,,28.07
953,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,2785.21,968.0,16.64,,,50.0,,28.07
954,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,3373.29,968.0,16.69,,,50.0,,28.07
955,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,3196.63,968.0,16.69,,,50.0,,28.07
956,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,2821.82,968.0,16.69,,,50.0,,28.07
957,11.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1307.46,968.0,16.69,,,50.0,,28.07
958,48.94,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.3,0.0,0.0,0.05,2.37,0.06,970.0,40.73,,,13.2,,23.25
959,48.94,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.3,0.0,0.0,0.05,2.4,0.06,970.0,40.73,,,13.2,,23.25
960,48.94,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.3,0.0,0.0,0.05,2.43,0.06,970.0,40.73,,,13.2,,23.25
961,48.94,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.3,0.0,0.0,0.05,2.4,0.06,970.0,40.73,,,13.2,,23.25
962,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,171.49,970.0,42.17,,398.9,7.35,,23.35
963,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,144.04,970.0,42.17,,399.4,7.35,,23.35
964,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,130.51,970.0,42.17,,399.9,7.35,,23.35
965,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,116.98,970.0,42.17,,348.8,7.35,,23.35
966,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,109.82,970.0,42.17,,,7.35,,23.35
967,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,102.65,970.0,42.21,,310.2,7.35,,23.35
968,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,96.29,970.0,42.24,,258.0,7.35,,23.35
969,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,134.49,970.0,42.24,,,7.35,,23.35
970,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,162.34,970.0,42.28,,,7.35,,23.35
971,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,163.93,970.0,42.28,,,7.35,,23.35
972,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,163.93,970.0,42.53,,,7.35,,23.35
973,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,196.56,970.0,42.53,,,7.35,,23.35
974,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,194.96,970.0,42.57,,,7.35,,23.35
975,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,196.56,970.0,42.57,,,7.35,,23.35
976,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,196.56,970.0,42.56,,,7.35,,23.35
977,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,196.56,970.0,42.55,,,7.35,,23.35
978,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,196.56,970.0,42.55,,,7.35,,23.35
979,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,228.39,970.0,42.55,,,7.35,,23.35
980,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,215.65,970.0,42.55,,,7.35,,23.35
981,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,228.39,970.0,42.55,,,7.35,,23.35
982,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,89.13,970.0,42.55,,,7.35,,23.35
983,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,75.6,970.0,42.55,,,7.35,,23.35
984,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.58,,416.2,7.0,,9.51
985,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.58,,378.9,7.0,,9.51
986,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.58,,368.8,7.0,,9.51
987,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.58,,358.5,7.0,,9.51
988,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.58,,357.7,7.0,,9.51
989,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,98.24,958.0,19.56,,337.6,7.0,,9.51
990,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.06,159.95,970.0,42.06,,,7.35,,23.61
991,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.1,257.04,970.0,42.06,,,7.35,,23.61
992,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.1,288.07,970.0,42.06,,,7.35,,23.61
993,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.1,319.9,970.0,42.06,,,7.35,,23.61
994,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.09,352.53,970.0,42.06,,,7.35,,23.61
995,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.08,384.36,970.0,42.05,,,7.35,,23.61
996,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.07,413.8,970.0,42.09,,,7.35,,23.61
997,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.05,447.23,970.0,42.09,,,7.35,,23.61
998,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.02,445.63,970.0,42.09,,,7.35,,23.61
999,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.02,445.63,970.0,42.09,,,7.35,,23.61
1000,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.0,471.89,970.0,42.09,,,7.35,,23.61
1001,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.01,479.06,970.0,42.09,,,7.35,,23.61
1002,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.99,510.09,970.0,42.09,,,7.35,,23.61
1003,48.85,48.85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.98,510.09,970.0,42.08,,,7.35,,23.61
1004,49.0,48.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.12,286.48,971.27,42.74,,,7.35,,23.56
1005,49.0,48.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.12,230.77,971.27,42.74,,,7.35,,23.56
1006,49.0,48.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.12,175.07,971.27,42.74,,,7.35,,23.56
1007,71.3,27.0,0.6,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.3,0.0296,920.72,29.22,,,15.0,,9.66
1008,71.3,27.0,0.6,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.3,0.0304,920.72,27.9,,,15.0,,9.66
1009,71.3,27.0,0.6,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.3,0.0317,920.72,22.74,,,15.0,,9.66
1010,71.3,27.0,0.6,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.3,0.0341,920.72,24.5,,,15.0,,9.66
1011,71.3,27.0,0.6,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.3,0.0367,920.72,25.54,,,15.0,,9.66
1012,49.2,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,2.29,0.0218,971.38,56.16,,,13.2,,22.99
1013,49.2,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,2.29,0.0155,971.38,54.24,,,13.2,,22.99
1014,49.2,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,2.29,0.0236,971.38,42.61,,,13.2,,22.99
1015,49.2,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,2.29,0.0253,971.38,40.3,,,13.2,,22.99
1016,49.2,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,2.29,0.0356,971.38,37.56,,,13.2,,22.99
1017,48.95,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,2.32,0.0471,969.92,37.39,,,13.2,,23.25
1018,48.95,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,2.32,0.0486,969.92,36.19,,,13.2,,23.25
1019,48.95,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,2.32,0.0581,969.92,37.39,,,13.2,,23.25
1020,48.95,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,2.32,0.0637,969.92,36.52,,,13.2,,23.25
1021,48.95,48.75,0.0,1.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,2.32,0.0806,969.92,35.8,,,13.2,,23.25
1022,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329,2683.46,970.0,39.04,,,7.35,,23.35
1023,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2721.6,970.0,39.04,,,7.35,,23.35
1024,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332,2743.3,970.0,39.04,,,7.35,,23.35
1025,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,2770.48,970.0,39.04,,,7.35,,23.35
1026,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335,2803.15,970.0,39.04,,,7.35,,23.35
1027,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337,2835.8,970.0,39.04,1368.3,1065.4,5.1,385.78,23.35
1028,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339,2868.47,970.0,39.04,1348.3,1026.1,6.0,380.18,23.35
1029,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342,2901.12,970.0,39.04,1323.0,970.9,6.8,373.1,23.35
1030,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345,2922.83,970.0,39.04,1278.3,864.6,7.5,360.57,23.35
1031,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347,2944.54,970.0,39.04,1166.8,619.2,8.0,329.32,23.35
1032,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1542.37,970.0,39.04,879.2,520.0,8.2,248.62,23.35
1033,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353,474.25,970.0,39.04,797.5,461.3,8.3,225.66,23.35
1034,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356,419.29,970.0,39.04,756.4,418.4,8.3,214.11,23.35
1035,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358,391.71,970.0,39.04,734.6,387.8,8.3,207.98,23.35
1036,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361,375.08,970.0,39.04,719.9,360.8,8.1,203.84,23.35
1037,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363,352.98,970.0,39.04,706.9,340.8,7.9,200.19,23.35
1038,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366,336.35,970.0,39.11,697.5,327.8,7.8,197.54,23.35
1039,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369,319.72,970.0,39.11,691.6,320.1,7.5,195.88,23.35
1040,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372,303.09,970.0,39.11,685.7,314.2,7.3,194.22,23.35
1041,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.374,297.42,970.0,39.11,681.5,304.7,7.1,193.04,23.35
1042,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378,291.74,970.0,39.11,675.6,300.6,6.8,191.38,23.35
1043,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,286.07,970.0,39.11,669.7,298.2,6.5,189.72,23.35
1044,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.383,274.92,970.0,39.11,,,7.35,,23.35
1045,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386,280.19,970.0,39.11,,,7.35,,23.35
1046,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389,274.52,970.0,39.11,,,7.35,,23.35
1047,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393,279.79,970.0,39.11,,,7.35,,23.35
1048,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396,290.55,970.0,39.11,,,7.35,,23.35
1049,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399,290.35,970.0,39.11,,,7.35,,23.35
1050,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.401,284.78,970.0,39.11,,,7.35,,23.35
1051,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.156,4342.83,943.8,28.78,1586.3,1537.0,15.2,446.81,21.94
1052,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158,4178.33,943.8,28.78,1559.2,1488.8,3.8,439.23,21.94
1053,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,4002.89,943.8,28.78,1535.7,1440.6,4.6,432.65,21.94
1054,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162,3800.06,943.8,28.89,1513.9,1390.7,5.4,426.55,21.94
1055,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165,3569.85,943.8,28.89,1492.2,1339.0,6.4,420.47,21.94
1056,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169,3295.82,943.8,28.89,1477.4,1290.8,7.5,416.33,21.94
1057,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174,2983.47,943.8,28.89,1459.2,1242.6,8.8,411.24,21.94
1058,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181,2627.3,943.8,28.94,1440.9,1194.5,10.3,406.11,21.94
1059,46.0,48.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189,2271.13,943.8,28.94,1426.2,1146.3,11.6,402.0,21.94
