Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Type,PrcntRedArea,AnnTemp,AnnTime,AnnAtm,AnnCoolRate,AppMagField,ReannTemp,ReannTime,ReannTime,ReannCoolRate,AppMagField,Phase,GrainSize,Ms,Hc,Tc,MuMax,ER,TS,YS,Elong,HV,Cost
12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,Wire,94,25,0,Vacuum,360,0,25,0,Air,0,0,,,1.61,498.95,998,,,,,,,28.65
12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,Wire,94,600,2,Vacuum,360,0,25,0,Air,0,0,,,1.61,553.86,998,,,,,,,28.65
12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,Wire,94,650,2,Vacuum,360,0,25,0,Air,0,0,,,1.61,682.77,998,,,,,,,28.65
12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,Wire,94,750,2,Vacuum,360,0,25,0,Air,0,0,,,1.61,442.45,998,,,,,,,28.65
12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,Wire,96,25,0,Vacuum,360,0,25,0,Air,0,0,,,1.54,498.95,992,,,,,,,28.55
12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,Wire,96,600,2,Vacuum,360,0,25,0,Air,0,0,,,1.54,1106.92,992,,,,,,,28.55
12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,Wire,96,625,2,Vacuum,360,0,25,0,Air,0,0,,,1.54,1193.66,992,,,,,,,28.55
12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,Wire,96,650,2,Vacuum,360,0,25,0,Air,0,0,,,1.54,1235.84,992,,,,,,,28.55
12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,Wire,96,700,2,Vacuum,360,0,25,0,Air,0,0,,,1.54,708.24,992,,,,,,,28.55
12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,Wire,94,25,0,Vacuum,360,0,25,0,Air,0,0,,,1.46,498.95,983,,,,,,,28.36
12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,Wire,94,600,2,Vacuum,360,0,25,0,Air,0,0,,,1.46,1230.27,983,,,,,,,28.36
12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,Wire,94,650,2,Vacuum,360,0,25,0,Air,0,0,,,1.46,1788.9,983,,,,,,,28.36
12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,Wire,94,700,2,Vacuum,360,0,25,0,Air,0,0,,,1.46,1591.55,983,,,,,,,28.36
12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,Wire,94,750,2,Vacuum,360,0,25,0,Air,0,0,,,1.46,704.26,983,,,,,,,28.36
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,25,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,750.42,968,,,,,,,28.07
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,600,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,2785.21,968,,,,,,,28.07
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,650,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,3373.29,968,,,,,,,28.07
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,700,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,3196.63,968,,,,,,,28.07
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,750,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,2821.82,968,,,,,,,28.07
11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,Wire,94,800,2,Vacuum,360,0,25,0,Air,0,0,,,1.2,1307.46,968,,,,,,,28.07
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,Sheet,,704,1,Vacuum,360,0,25,0,Air,0,0,,1130,2.37,,970,,,,,,,23.25
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,Sheet,,720,1,Vacuum,360,0,25,0,Air,0,0,,1680,2.4,,970,,,,,,,23.25
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,Sheet,,720,2,Vacuum,360,0,25,0,Air,0,0,,2800,2.43,,970,,,,,,,23.25
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,Sheet,,732,1,Vacuum,360,0,25,0,Air,0,0,,2330,2.4,,970,,,,,,,23.25
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,4455,2.13,171.49,970,,,,398.9,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,5546,2.13,144.04,970,,,,399.4,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,6697,2.13,130.51,970,,,,399.9,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,7546,2.13,116.98,970,,,,348.8,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,9273,2.13,109.82,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,9818,2.13,102.65,970,,,,310.2,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,11940,2.22,96.29,970,,,,258,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.083,Hydrogen,360,0,,,2.19,134.49,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.167,Hydrogen,360,0,,,2.18,162.34,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.333,Hydrogen,360,0,,,2.16,163.93,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.5,Hydrogen,360,0,,,2.15,163.93,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.75,Hydrogen,360,0,,,2.14,196.56,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1,Hydrogen,360,0,,,2.13,194.96,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.25,Hydrogen,360,0,,,2.11,196.56,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.5,Hydrogen,360,0,,,2.1,196.56,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.667,Hydrogen,360,0,,,2.09,196.56,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.917,Hydrogen,360,0,,,2.07,196.56,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.083,Hydrogen,360,0,,,2.07,228.39,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.333,Hydrogen,360,0,,,2.05,215.65,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.5,Hydrogen,360,0,,,2.06,228.39,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,15667,2.13,89.13,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,20940,2.13,75.6,970,,,,,,,23.35
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,6903,2.15,,958,,,,416.2,,,9.51
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,7121,2.15,,958,,,,378.9,,,9.51
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,7555,2.15,,958,,,,368.8,,,9.51
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,8262,2.15,,958,,,,358.5,,,9.51
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,10688,2.15,,958,,,,357.7,,,9.51
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,13240,2.15,,958,,,,337.6,,,9.51
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,25,0,Air,0,0,,,2.06,159.95,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.083,Hydrogen,360,0,,,2.1,257.04,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.167,Hydrogen,360,0,,,2.1,288.07,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.333,Hydrogen,360,0,,,2.1,319.9,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.5,Hydrogen,360,0,,,2.09,352.53,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,0.75,Hydrogen,360,0,,,2.08,384.36,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1,Hydrogen,360,0,,,2.07,413.8,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.25,Hydrogen,360,0,,,2.05,447.23,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.5,Hydrogen,360,0,,,2.02,445.63,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.667,Hydrogen,360,0,,,2.02,445.63,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,1.917,Hydrogen,360,0,,,2,471.89,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.083,Hydrogen,360,0,,,2.01,479.06,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.333,Hydrogen,360,0,,,1.99,510.09,970,,,,,,,23.61
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,90,820,2,Hydrogen,,0,600,2.5,Hydrogen,360,0,,,1.98,510.09,970,,,,,,,23.61
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,,820,2,Hydrogen,30000,0,25,0,Air,0,0,BCC,2900,,286.48,,,,,,,,23.56
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,,820,2,Hydrogen,90,0,25,0,Air,0,0,BCC,6000,,230.77,,,,,,,,23.56
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,Sheet,,820,2,Hydrogen,30,0,25,0,Air,0,0,BCC + 3.4%L12,8700,,175.07,,,,,,,,23.56
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,Sheet,,720,1.5,Hydrogen,177,0,25,0,Air,0,0,,,,0.0296,,,29.22,,,,,9.66
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,Sheet,,720,1.5,Hydrogen,177,0,500,100,Argon,,0,,,,0.0304,,,27.9,,,,,9.66
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,Sheet,,720,1.5,Hydrogen,177,0,500,1000,Argon,,0,,,,0.0317,,,22.74,,,,,9.66
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,Sheet,,720,1.5,Hydrogen,177,0,500,2000,Argon,,0,,,,0.0341,,,24.5,,,,,9.66
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,Sheet,,720,1.5,Hydrogen,177,0,500,5000,Argon,,0,,,,0.0367,,,25.54,,,,,9.66
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,25,0,Air,0,0,,,,0.0218,,,56.16,,,,,22.99
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,100,Argon,,0,,,,0.0155,,,54.24,,,,,22.99
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,1000,Argon,,0,,,,0.0236,,,42.61,,,,,22.99
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,2000,Argon,,0,,,,0.0253,,,40.3,,,,,22.99
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,5000,Argon,,0,,,,0.0356,,,37.56,,,,,22.99
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,25,0,Air,0,0,,,,0.0471,,,37.39,,,,,23.25
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,100,Argon,,0,,,,0.0486,,,36.19,,,,,23.25
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,1000,Argon,,0,,,,0.0581,,,37.39,,,,,23.25
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,2000,Argon,,0,,,,0.0637,,,36.52,,,,,23.25
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,Sheet,,720,1.5,Hydrogen,177,0,500,5000,Argon,,0,,,,0.0806,,,35.8,,,,,23.25
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,600,2,,100,0,25,0,Air,0,0,,,2.329,2683.46,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,610,2,,100,0,25,0,Air,0,0,,,2.33,2721.6,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,620,2,,100,0,25,0,Air,0,0,,,2.332,2743.3,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,630,2,,100,0,25,0,Air,0,0,,,2.333,2770.48,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,640,2,,100,0,25,0,Air,0,0,,,2.335,2803.15,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,650,2,,100,0,25,0,Air,0,0,,,2.337,2835.8,,,,1368.3,1065.4,5.1,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,660,2,,100,0,25,0,Air,0,0,,,2.339,2868.47,,,,1348.3,1026.1,6,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,670,2,,100,0,25,0,Air,0,0,,,2.342,2901.12,,,,1323,970.9,6.8,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,680,2,,100,0,25,0,Air,0,0,,,2.345,2922.83,,,,1278.3,864.6,7.5,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,690,2,,100,0,25,0,Air,0,0,,,2.347,2944.54,,,,1166.8,619.2,8,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,700,2,,100,0,25,0,Air,0,0,,,2.35,1542.37,,,,879.2,520,8.2,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,710,2,,100,0,25,0,Air,0,0,,,2.353,474.25,,,,797.5,461.3,8.3,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,720,2,,100,0,25,0,Air,0,0,,,2.356,419.29,,,,756.4,418.4,8.3,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,730,2,,100,0,25,0,Air,0,0,,,2.358,391.71,,,,734.6,387.8,8.3,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,740,2,,100,0,25,0,Air,0,0,,,2.361,375.08,,,,719.9,360.8,8.1,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,750,2,,100,0,25,0,Air,0,0,,,2.363,352.98,,,,706.9,340.8,7.9,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,760,2,,100,0,25,0,Air,0,0,,,2.366,336.35,,,,697.5,327.8,7.8,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,770,2,,100,0,25,0,Air,0,0,,,2.369,319.72,,,,691.6,320.1,7.5,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,780,2,,100,0,25,0,Air,0,0,,,2.372,303.09,,,,685.7,314.2,7.3,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,790,2,,100,0,25,0,Air,0,0,,,2.374,297.42,,,,681.5,304.7,7.1,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,800,2,,100,0,25,0,Air,0,0,,,2.378,291.74,,,,675.6,300.6,6.8,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,810,2,,100,0,25,0,Air,0,0,,,2.38,286.07,,,,669.7,298.2,6.5,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,820,2,,100,0,25,0,Air,0,0,,,2.383,274.92,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,830,2,,100,0,25,0,Air,0,0,,,2.386,280.19,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,840,2,,100,0,25,0,Air,0,0,,,2.389,274.52,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,850,2,,100,0,25,0,Air,0,0,,,2.393,279.79,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,860,2,,100,0,25,0,Air,0,0,,,2.396,290.55,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,870,2,,100,0,25,0,Air,0,0,,,2.399,290.35,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,875,2,,100,0,25,0,Air,0,0,,,2.401,284.78,,,,,,,,23.35
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,600,2,,100,0,25,0,Air,0,0,,,2.156,4342.83,,,,1586.3,1537,,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,610,2,,100,0,25,0,Air,0,0,,,2.158,4178.33,,,,1559.2,1488.8,3.8,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,620,2,,100,0,25,0,Air,0,0,,,2.16,4002.89,,,,1535.7,1440.6,4.6,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,630,2,,100,0,25,0,Air,0,0,,,2.162,3800.06,,,,1513.9,1390.7,5.4,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,640,2,,100,0,25,0,Air,0,0,,,2.165,3569.85,,,,1492.2,1339,6.4,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,650,2,,100,0,25,0,Air,0,0,,,2.169,3295.82,,,,1477.4,1290.8,7.5,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,660,2,,100,0,25,0,Air,0,0,,,2.174,2983.47,,,,1459.2,1242.6,8.8,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,670,2,,100,0,25,0,Air,0,0,,,2.181,2627.3,,,,1440.9,1194.5,10.3,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,680,2,,100,0,25,0,Air,0,0,,,2.189,2271.13,,,,1426.2,1146.3,11.6,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,690,2,,100,0,25,0,Air,0,0,,,2.2,1980.68,,,,1413.3,1103.4,12.9,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,700,2,,100,0,25,0,Air,0,0,,,2.211,1734.04,,,,1398.5,1060.5,13.8,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,710,2,,100,0,25,0,Air,0,0,,,2.22,1553.12,,,,1385.6,1019.4,14.5,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,720,2,,100,0,25,0,Air,0,0,,,2.228,1432.44,,,,1374.4,980,14.9,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,730,2,,100,0,25,0,Air,0,0,,,2.233,1344.62,,,,1363.2,945.9,15.2,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,740,2,,100,0,25,0,Air,0,0,,,2.236,1289.65,,,,1355.5,911.8,15.5,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,750,2,,100,0,25,0,Air,0,0,,,2.238,1267.55,,,,1353.1,879.5,16,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,760,2,,100,0,25,0,Air,0,0,,,2.236,1294.73,,,,1354.2,847.2,16.7,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,770,2,,100,0,25,0,Air,0,0,,,2.233,1365.72,,,,1358.8,813.1,17.6,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,780,2,,100,0,25,0,Air,0,0,,,2.226,1458.63,,,,1367,787.8,18.4,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,790,2,,100,0,25,0,Air,0,0,,,2.214,1595.34,,,,1376.9,760.7,19,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,800,2,,100,0,25,0,Air,0,0,,,2.197,1775.86,,,,1386.8,737.2,19.5,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,810,2,,100,0,25,0,Air,0,0,,,2.176,1989.24,,,,1395,713.7,19.5,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,820,2,,100,0,25,0,Air,0,0,,,2.15,2230.01,,,,1401.4,690.1,19.3,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,830,2,,100,0,25,0,Air,0,0,,,2.123,2476.25,,,,1406,671.9,18.8,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,840,2,,100,0,25,0,Air,0,0,,,2.096,2738.92,,,,1412.4,653.6,18,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,850,2,,100,0,25,0,Air,0,0,,,2.068,2990.64,,,,1411.8,633.6,17.1,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,860,2,,100,0,25,0,Air,0,0,,,2.041,3253.31,,,,1411.2,615.4,16.2,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,870,2,,100,0,25,0,Air,0,0,,,2.013,3505.03,,,,1408.8,595.4,15.1,,21.94
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,Sheet,,875,2,,100,0,25,0,Air,0,0,,,2,3636.36,,,,1410.2,586.3,14.7,,21.94
51,48.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,Sheet,75,850,2,Argon,360,0,25,0,Air,0,0,,,2.34,355,,,,,,,,17.17
50.7,48.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,Sheet,75,850,2,Argon,360,0,25,0,Air,0,0,,,2.29,470,,,,,,,,17.72
50.4,47.8,0,0,0,0,0,0,0,0,0,1.8,0,0,0,Sheet,75,850,2,Argon,360,0,25,0,Air,0,0,,,2.2,665,,,,,,,,18.26
51,48.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,Sheet,75,760,2,Argon,360,0,25,0,Air,0,0,,,2.32,300,,,,,,,,17.17
50.7,48.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,Sheet,75,760,2,Argon,360,0,25,0,Air,0,0,,,2.24,425,,,,,,,,17.72
50.4,47.8,0,0,0,0,0,0,0,0,0,1.8,0,0,0,Sheet,75,760,2,Argon,360,0,25,0,Air,0,0,,,2.12,610,,,,,,,,18.26
48,48,0,4,0,0,0,0,0,0,0,0,0,0,0,Sheet,75,760,2,Argon,360,0,25,0,Air,0,0,,,2.01,990,,,,,,,,29.67
47,47,0,6,0,0,0,0,0,0,0,0,0,0,0,Sheet,75,550,2,Argon,360,0,25,0,Air,0,0,,,1.66,3930,,,,,,,,36.03
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,760,3,Argon,360,0,25,0,Air,0,0,,,2.32,95,,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,850,4,Argon,360,0,25,0,Air,0,0,,,2.35,90,,,,,,,,23.35
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,Sheet,,640,1,Hydrogen,15000,0,25,0,Air,0,0,,,,1003.63,,660,,1594.9,1298.7,15.7,,23.46
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,Sheet,,660,1,Hydrogen,15000,0,25,0,Air,0,0,,,,862.26,,798,,1421.4,1072.8,19.4,,23.46
